mapped_class,length,width,area,perimeter,aspect_ratio,solidity,circularity,convex_hull_area
Class A,483,256,32370.5,1354.5798581838608,0.5300207039337475,0.6862445808291199,0.2216920117580486,47170.5
Class B,483,256,32370.5,1354.5798581838608,0.5300207039337475,0.6862445808291199,0.2216920117580486,47170.5
Class C,483,256,32370.5,1354.5798581838608,0.5300207039337475,0.6862445808291199,0.2216920117580486,47170.5
Class B,309,434,32388.0,1262.4204777479172,1.4045307443365695,0.6955662697176973,0.25537944181000544,46563.5
Class A,309,434,32388.0,1262.4204777479172,1.4045307443365695,0.6955662697176973,0.25537944181000544,46563.5
Class C,309,434,32388.0,1262.4204777479172,1.4045307443365695,0.6955662697176973,0.25537944181000544,46563.5
Class B,433,308,32094.0,1262.7047466039658,0.7113163972286374,0.6919047105745392,0.252947322264233,46385.0
Class A,433,308,32094.0,1262.7047466039658,0.7113163972286374,0.6919047105745392,0.252947322264233,46385.0
Class C,433,308,32094.0,1262.7047466039658,0.7113163972286374,0.6919047105745392,0.252947322264233,46385.0
Class B,433,309,27128.0,1430.4448630809784,0.7136258660508084,0.6002367492338839,0.16660398914278812,45195.5
Class A,433,309,27128.0,1430.4448630809784,0.7136258660508084,0.6002367492338839,0.16660398914278812,45195.5
Class C,433,309,27128.0,1430.4448630809784,0.7136258660508084,0.6002367492338839,0.16660398914278812,45195.5
Class A,327,342,26645.0,1220.1118220090866,1.0458715596330275,0.6218856122579968,0.22491909029834137,42845.5
Class B,327,342,26645.0,1220.1118220090866,1.0458715596330275,0.6218856122579968,0.22491909029834137,42845.5
Class C,327,342,26645.0,1220.1118220090866,1.0458715596330275,0.6218856122579968,0.22491909029834137,42845.5
Class A,341,327,27418.5,1216.5554723739624,0.9589442815249267,0.6410385298793603,0.23280361652810178,42772.0
Class B,341,327,27418.5,1216.5554723739624,0.9589442815249267,0.6410385298793603,0.23280361652810178,42772.0
Class C,341,327,27418.5,1216.5554723739624,0.9589442815249267,0.6410385298793603,0.23280361652810178,42772.0
Class A,339,328,25559.0,1247.567663550377,0.967551622418879,0.6027994952889707,0.20635999230751814,42400.5
Class B,339,328,25559.0,1247.567663550377,0.967551622418879,0.6027994952889707,0.20635999230751814,42400.5
Class C,339,328,25559.0,1247.567663550377,0.967551622418879,0.6027994952889707,0.20635999230751814,42400.5
Class A,344,154,31882.0,1065.141258239746,0.4476744186046512,0.7124230472721584,0.35313519764105217,44751.5
Class C,344,154,31882.0,1065.141258239746,0.4476744186046512,0.7124230472721584,0.35313519764105217,44751.5
Class B,344,154,31882.0,1065.141258239746,0.4476744186046512,0.7124230472721584,0.35313519764105217,44751.5
Class A,154,346,31661.0,1063.8275485038757,2.2467532467532467,0.7108761057972967,0.3515539863380855,44538.0
Class C,154,346,31661.0,1063.8275485038757,2.2467532467532467,0.7108761057972967,0.3515539863380855,44538.0
Class B,154,346,31661.0,1063.8275485038757,2.2467532467532467,0.7108761057972967,0.3515539863380855,44538.0
Class A,344,153,31891.0,1079.4844051599503,0.44476744186046513,0.7156947452282902,0.34391035802049796,44559.5
Class C,344,153,31891.0,1079.4844051599503,0.44476744186046513,0.7156947452282902,0.34391035802049796,44559.5
Class B,344,153,31891.0,1079.4844051599503,0.44476744186046513,0.7156947452282902,0.34391035802049796,44559.5
Class B,545,410,130389.5,2843.0794175863266,0.7522935779816514,0.739410522137318,0.2027096862247305,176342.5
Class C,545,410,130389.5,2843.0794175863266,0.7522935779816514,0.739410522137318,0.2027096862247305,176342.5
Class A,545,410,130389.5,2843.0794175863266,0.7522935779816514,0.739410522137318,0.2027096862247305,176342.5
Class B,482,90,26781.5,1253.3107434511185,0.18672199170124482,0.7825585132805424,0.21425316035583328,34223.0
Class C,482,90,26781.5,1253.3107434511185,0.18672199170124482,0.7825585132805424,0.21425316035583328,34223.0
Class A,482,90,26781.5,1253.3107434511185,0.18672199170124482,0.7825585132805424,0.21425316035583328,34223.0
Class B,481,93,23356.5,1297.997034907341,0.19334719334719336,0.6920649500725947,0.17420885527610416,33749.0
Class C,481,93,23356.5,1297.997034907341,0.19334719334719336,0.6920649500725947,0.17420885527610416,33749.0
Class A,481,93,23356.5,1297.997034907341,0.19334719334719336,0.6920649500725947,0.17420885527610416,33749.0
Class B,303,422,40520.0,1897.5230691432953,1.3927392739273927,0.5405585682935452,0.14141815652363485,74959.5
Class C,303,422,40520.0,1897.5230691432953,1.3927392739273927,0.5405585682935452,0.14141815652363485,74959.5
Class A,303,422,40520.0,1897.5230691432953,1.3927392739273927,0.5405585682935452,0.14141815652363485,74959.5
Class B,556,418,108252.0,2542.507912039757,0.7517985611510791,0.7171309990294896,0.2104365468912169,150951.5
Class C,556,418,108252.0,2542.507912039757,0.7517985611510791,0.7171309990294896,0.2104365468912169,150951.5
Class A,556,418,108252.0,2542.507912039757,0.7517985611510791,0.7171309990294896,0.2104365468912169,150951.5
Class B,224,398,26999.5,1207.6092935800552,1.7767857142857142,0.7720760651987417,0.2326551617540543,34970.0
Class C,224,398,26999.5,1207.6092935800552,1.7767857142857142,0.7720760651987417,0.2326551617540543,34970.0
Class A,224,398,26999.5,1207.6092935800552,1.7767857142857142,0.7720760651987417,0.2326551617540543,34970.0
Class B,214,248,17217.5,750.7321013212204,1.158878504672897,0.8445539940646997,0.38389281358710486,20386.5
Class C,214,248,17217.5,750.7321013212204,1.158878504672897,0.8445539940646997,0.38389281358710486,20386.5
Class A,214,248,17217.5,750.7321013212204,1.158878504672897,0.8445539940646997,0.38389281358710486,20386.5
Class B,333,355,31381.5,1185.2661473751068,1.0660660660660661,0.6974131608773918,0.28070606831991557,44997.0
Class C,333,355,31381.5,1185.2661473751068,1.0660660660660661,0.6974131608773918,0.28070606831991557,44997.0
Class A,333,355,31381.5,1185.2661473751068,1.0660660660660661,0.6974131608773918,0.28070606831991557,44997.0
Class B,255,213,19408.5,822.388951420784,0.8352941176470589,0.7681971106273501,0.3606179181174995,25265.0
Class C,255,213,19408.5,822.388951420784,0.8352941176470589,0.7681971106273501,0.3606179181174995,25265.0
Class A,255,213,19408.5,822.388951420784,0.8352941176470589,0.7681971106273501,0.3606179181174995,25265.0
Class A,173,356,31878.5,1090.8986171483994,2.0578034682080926,0.6983012606376571,0.33661925898269524,45651.5
Class B,173,356,31878.5,1090.8986171483994,2.0578034682080926,0.6983012606376571,0.33661925898269524,45651.5
Class C,173,356,31878.5,1090.8986171483994,2.0578034682080926,0.6983012606376571,0.33661925898269524,45651.5
Class A,355,173,31643.5,1094.8986175060272,0.48732394366197185,0.6961653539842478,0.3317008334993819,45454.0
Class B,355,173,31643.5,1094.8986175060272,0.48732394366197185,0.6961653539842478,0.3317008334993819,45454.0
Class C,355,173,31643.5,1094.8986175060272,0.48732394366197185,0.6961653539842478,0.3317008334993819,45454.0
Class A,175,355,32340.5,1109.2417640686035,2.0285714285714285,0.7035896878059393,0.3302966495801692,45965.0
Class B,175,355,32340.5,1109.2417640686035,2.0285714285714285,0.7035896878059393,0.3302966495801692,45965.0
Class C,175,355,32340.5,1109.2417640686035,2.0285714285714285,0.7035896878059393,0.3302966495801692,45965.0
Class C,348,149,31257.0,1072.856987953186,0.4281609195402299,0.7219873882613818,0.3412506507288346,43293.0
Class B,348,149,31257.0,1072.856987953186,0.4281609195402299,0.7219873882613818,0.3412506507288346,43293.0
Class A,348,149,31257.0,1072.856987953186,0.4281609195402299,0.7219873882613818,0.3412506507288346,43293.0
Class C,169,377,33855.5,1193.609292626381,2.230769230769231,0.683721587753577,0.2986171275694562,49516.5
Class B,169,377,33855.5,1193.609292626381,2.230769230769231,0.683721587753577,0.2986171275694562,49516.5
Class A,169,377,33855.5,1193.609292626381,2.230769230769231,0.683721587753577,0.2986171275694562,49516.5
Class C,349,150,31469.0,1077.827551484108,0.4297994269340974,0.7238246388812218,0.34040367863904936,43476.0
Class B,349,150,31469.0,1077.827551484108,0.4297994269340974,0.7238246388812218,0.34040367863904936,43476.0
Class A,349,150,31469.0,1077.827551484108,0.4297994269340974,0.7238246388812218,0.34040367863904936,43476.0
Class A,249,232,19099.0,828.6904675960541,0.9317269076305221,0.7768558063860077,0.34949084707277533,24585.0
Class B,249,232,19099.0,828.6904675960541,0.9317269076305221,0.7768558063860077,0.34949084707277533,24585.0
Class C,249,232,19099.0,828.6904675960541,0.9317269076305221,0.7768558063860077,0.34949084707277533,24585.0
Class A,249,233,19199.5,832.5899602174759,0.9357429718875502,0.7799126637554585,0.34804663843492184,24617.5
Class B,249,233,19199.5,832.5899602174759,0.9357429718875502,0.7799126637554585,0.34804663843492184,24617.5
Class C,249,233,19199.5,832.5899602174759,0.9357429718875502,0.7799126637554585,0.34804663843492184,24617.5
Class A,234,250,17966.0,842.690467953682,1.0683760683760684,0.7351815856777494,0.31792530490226156,24437.5
Class B,234,250,17966.0,842.690467953682,1.0683760683760684,0.7351815856777494,0.31792530490226156,24437.5
Class C,234,250,17966.0,842.690467953682,1.0683760683760684,0.7351815856777494,0.31792530490226156,24437.5
Class C,555,225,31120.5,1441.9524413347244,0.40540540540540543,0.7089840412807983,0.18808517118147763,43894.5
Class B,555,225,31120.5,1441.9524413347244,0.40540540540540543,0.7089840412807983,0.18808517118147763,43894.5
Class A,555,225,31120.5,1441.9524413347244,0.40540540540540543,0.7089840412807983,0.18808517118147763,43894.5
Class C,554,226,31502.0,1442.8813722133636,0.40794223826714804,0.7133120485474266,0.19014580037950207,44163.0
Class B,554,226,31502.0,1442.8813722133636,0.40794223826714804,0.7133120485474266,0.19014580037950207,44163.0
Class A,554,226,31502.0,1442.8813722133636,0.40794223826714804,0.7133120485474266,0.19014580037950207,44163.0
Class C,554,226,31668.0,1427.2245186567307,0.40794223826714804,0.7194002726033621,0.19536461434435348,44020.0
Class B,554,226,31668.0,1427.2245186567307,0.40794223826714804,0.7194002726033621,0.19536461434435348,44020.0
Class A,554,226,31668.0,1427.2245186567307,0.40794223826714804,0.7194002726033621,0.19536461434435348,44020.0
Class C,534,252,33352.0,1456.5626142024994,0.47191011235955055,0.6416684302672336,0.19754836008688087,51977.0
Class A,534,252,33352.0,1456.5626142024994,0.47191011235955055,0.6416684302672336,0.19754836008688087,51977.0
Class B,534,252,33352.0,1456.5626142024994,0.47191011235955055,0.6416684302672336,0.19754836008688087,51977.0
Class C,534,250,31646.0,1421.1067696809769,0.4681647940074906,0.6956617315703278,0.19691340009771097,45490.5
Class A,534,250,31646.0,1421.1067696809769,0.4681647940074906,0.6956617315703278,0.19691340009771097,45490.5
Class B,534,250,31646.0,1421.1067696809769,0.4681647940074906,0.6956617315703278,0.19691340009771097,45490.5
Class C,70,154,4074.5,423.74725449085236,2.2,0.8392378990731205,0.2851480404322891,4855.0
Class A,70,154,4074.5,423.74725449085236,2.2,0.8392378990731205,0.2851480404322891,4855.0
Class B,70,154,4074.5,423.74725449085236,2.2,0.8392378990731205,0.2851480404322891,4855.0
Class C,551,308,96896.5,1946.8641258478165,0.558983666061706,0.8254378641769176,0.32125261312741826,117388.0
Class A,551,308,96896.5,1946.8641258478165,0.558983666061706,0.8254378641769176,0.32125261312741826,117388.0
Class B,551,308,96896.5,1946.8641258478165,0.558983666061706,0.8254378641769176,0.32125261312741826,117388.0
Class C,162,551,29508.0,1401.8620402812958,3.4012345679012346,0.7350080330788488,0.18868574316655184,40146.5
Class A,162,551,29508.0,1401.8620402812958,3.4012345679012346,0.7350080330788488,0.18868574316655184,40146.5
Class B,162,551,29508.0,1401.8620402812958,3.4012345679012346,0.7350080330788488,0.18868574316655184,40146.5
Class C,550,162,28156.5,1623.501648902893,0.29454545454545455,0.6925971933535858,0.13424034655824557,40653.5
Class A,550,162,28156.5,1623.501648902893,0.29454545454545455,0.6925971933535858,0.13424034655824557,40653.5
Class B,550,162,28156.5,1623.501648902893,0.29454545454545455,0.6925971933535858,0.13424034655824557,40653.5
Class C,216,510,70025.0,1895.9351953268051,2.361111111111111,0.7921200877808194,0.2448025876328638,88402.0
Class A,216,510,70025.0,1895.9351953268051,2.361111111111111,0.7921200877808194,0.2448025876328638,88402.0
Class B,216,510,70025.0,1895.9351953268051,2.361111111111111,0.7921200877808194,0.2448025876328638,88402.0
Class C,93,492,26213.5,1295.0508570671082,5.290322580645161,0.7888860466166092,0.19640892929197304,33228.5
Class A,93,492,26213.5,1295.0508570671082,5.290322580645161,0.7888860466166092,0.19640892929197304,33228.5
Class B,93,492,26213.5,1295.0508570671082,5.290322580645161,0.7888860466166092,0.19640892929197304,33228.5
Class C,70,485,18952.5,1217.0853480100632,6.928571428571429,0.7059185041716329,0.1607808428517358,26848.0
Class A,70,485,18952.5,1217.0853480100632,6.928571428571429,0.7059185041716329,0.1607808428517358,26848.0
Class B,70,485,18952.5,1217.0853480100632,6.928571428571429,0.7059185041716329,0.1607808428517358,26848.0
Class B,117,467,26401.5,1251.8204094171524,3.9914529914529915,0.7947471402769416,0.2117163558721329,33220.0
Class A,117,467,26401.5,1251.8204094171524,3.9914529914529915,0.7947471402769416,0.2117163558721329,33220.0
Class C,117,467,26401.5,1251.8204094171524,3.9914529914529915,0.7947471402769416,0.2117163558721329,33220.0
Class B,541,108,30613.0,1331.9797905683517,0.19963031423290203,0.7338871108873626,0.21683055647779204,41713.5
Class A,541,108,30613.0,1331.9797905683517,0.19963031423290203,0.7338871108873626,0.21683055647779204,41713.5
Class C,541,108,30613.0,1331.9797905683517,0.19963031423290203,0.7338871108873626,0.21683055647779204,41713.5
Class B,544,74,23870.0,1289.9554048776627,0.13602941176470587,0.6992208096549299,0.18026561308893246,34138.0
Class A,544,74,23870.0,1289.9554048776627,0.13602941176470587,0.6992208096549299,0.18026561308893246,34138.0
Class C,544,74,23870.0,1289.9554048776627,0.13602941176470587,0.6992208096549299,0.18026561308893246,34138.0
Class B,205,559,32636.0,1448.8569881916046,2.726829268292683,0.6960119428449563,0.19536904284512027,46890.0
Class A,205,559,32636.0,1448.8569881916046,2.726829268292683,0.6960119428449563,0.19536904284512027,46890.0
Class C,205,559,32636.0,1448.8569881916046,2.726829268292683,0.6960119428449563,0.19536904284512027,46890.0
Class B,557,205,31690.0,1464.0285601615906,0.36804308797127466,0.703682732127591,0.18579456486847737,45034.5
Class A,557,205,31690.0,1464.0285601615906,0.36804308797127466,0.703682732127591,0.18579456486847737,45034.5
Class C,557,205,31690.0,1464.0285601615906,0.36804308797127466,0.703682732127591,0.18579456486847737,45034.5
Class B,206,556,29783.5,1458.0701907873154,2.6990291262135924,0.6984218178407279,0.17604704269232074,42644.0
Class A,206,556,29783.5,1458.0701907873154,2.6990291262135924,0.6984218178407279,0.17604704269232074,42644.0
Class C,206,556,29783.5,1458.0701907873154,2.6990291262135924,0.6984218178407279,0.17604704269232074,42644.0
Class B,433,304,28783.5,1273.006263256073,0.7020785219399538,0.6700459756736309,0.22319907226680538,42957.5
Class A,433,304,28783.5,1273.006263256073,0.7020785219399538,0.6700459756736309,0.22319907226680538,42957.5
Class B,433,304,28783.5,1273.006263256073,0.7020785219399538,0.6700459756736309,0.22319907226680538,42957.5
Class B,305,437,28827.0,1406.9890159368515,1.4327868852459016,0.6590384307628998,0.18299022793997075,43741.0
Class A,305,437,28827.0,1406.9890159368515,1.4327868852459016,0.6590384307628998,0.18299022793997075,43741.0
Class B,305,437,28827.0,1406.9890159368515,1.4327868852459016,0.6590384307628998,0.18299022793997075,43741.0
Class B,436,303,30995.5,1312.8052526712418,0.694954128440367,0.6852181410206811,0.22599971897867793,45234.5
Class A,436,303,30995.5,1312.8052526712418,0.694954128440367,0.6852181410206811,0.22599971897867793,45234.5
Class B,436,303,30995.5,1312.8052526712418,0.694954128440367,0.6852181410206811,0.22599971897867793,45234.5
Class B,359,276,32223.0,1159.7686738967896,0.7688022284122563,0.6891809519735647,0.3010461568167804,46755.5
Class A,359,276,32223.0,1159.7686738967896,0.7688022284122563,0.6891809519735647,0.3010461568167804,46755.5
Class C,359,276,32223.0,1159.7686738967896,0.7688022284122563,0.6891809519735647,0.3010461568167804,46755.5
Class B,359,276,32224.5,1180.6387333869934,0.7688022284122563,0.6971981826049329,0.2905106093878479,46220.0
Class A,359,276,32224.5,1180.6387333869934,0.7688022284122563,0.6971981826049329,0.2905106093878479,46220.0
Class C,359,276,32224.5,1180.6387333869934,0.7688022284122563,0.6971981826049329,0.2905106093878479,46220.0
Class B,360,275,32020.5,1160.4965990781784,0.7638888888888888,0.692245330335524,0.29877910985147643,46256.0
Class A,360,275,32020.5,1160.4965990781784,0.7638888888888888,0.692245330335524,0.29877910985147643,46256.0
Class C,360,275,32020.5,1160.4965990781784,0.7638888888888888,0.692245330335524,0.29877910985147643,46256.0
Class A,150,354,30992.5,990.5310875177383,2.36,0.7768419997242797,0.39694492456504776,39895.5
Class C,150,354,30992.5,990.5310875177383,2.36,0.7768419997242797,0.39694492456504776,39895.5
Class B,150,354,30992.5,990.5310875177383,2.36,0.7768419997242797,0.39694492456504776,39895.5
Class A,152,353,30817.0,997.116871714592,2.3223684210526314,0.7762468513853904,0.389500565723461,39700.0
Class C,152,353,30817.0,997.116871714592,2.3223684210526314,0.7762468513853904,0.389500565723461,39700.0
Class B,152,353,30817.0,997.116871714592,2.3223684210526314,0.7762468513853904,0.389500565723461,39700.0
Class A,353,150,30805.0,980.7737292051315,0.42492917847025496,0.7765118096342416,0.4024328537215328,39671.0
Class C,353,150,30805.0,980.7737292051315,0.42492917847025496,0.7765118096342416,0.4024328537215328,39671.0
Class B,353,150,30805.0,980.7737292051315,0.42492917847025496,0.7765118096342416,0.4024328537215328,39671.0
Class B,159,352,31016.0,1086.1706949472427,2.2138364779874213,0.7019417915176753,0.3303691526642043,44186.0
Class C,159,352,31016.0,1086.1706949472427,2.2138364779874213,0.7019417915176753,0.3303691526642043,44186.0
Class A,159,352,31016.0,1086.1706949472427,2.2138364779874213,0.7019417915176753,0.3303691526642043,44186.0
Class B,351,160,31207.0,1096.6559765338898,0.45584045584045585,0.7011233430689733,0.32607767477080013,44510.0
Class C,351,160,31207.0,1096.6559765338898,0.45584045584045585,0.7011233430689733,0.32607767477080013,44510.0
Class A,351,160,31207.0,1096.6559765338898,0.45584045584045585,0.7011233430689733,0.32607767477080013,44510.0
Class B,351,161,33197.5,1082.2712029218674,0.4586894586894587,0.7420010952045686,0.35615827384966187,44740.5
Class C,351,161,33197.5,1082.2712029218674,0.4586894586894587,0.7420010952045686,0.35615827384966187,44740.5
Class A,351,161,33197.5,1082.2712029218674,0.4586894586894587,0.7420010952045686,0.35615827384966187,44740.5
Class A,158,352,31432.5,1090.5554744005203,2.2278481012658227,0.70292844923015,0.3321186499710519,44716.5
Class C,158,352,31432.5,1090.5554744005203,2.2278481012658227,0.70292844923015,0.3321186499710519,44716.5
Class B,158,352,31432.5,1090.5554744005203,2.2278481012658227,0.70292844923015,0.3321186499710519,44716.5
Class A,159,352,31317.0,1081.8275521993637,2.2138364779874213,0.7052266534555363,0.33625901807374375,44407.0
Class C,159,352,31317.0,1081.8275521993637,2.2138364779874213,0.7052266534555363,0.33625901807374375,44407.0
Class B,159,352,31317.0,1081.8275521993637,2.2138364779874213,0.7052266534555363,0.33625901807374375,44407.0
Class A,353,158,30967.0,1099.484405040741,0.4475920679886686,0.6993213870352178,0.32190731866072786,44281.5
Class C,353,158,30967.0,1099.484405040741,0.4475920679886686,0.6993213870352178,0.32190731866072786,44281.5
Class B,353,158,30967.0,1099.484405040741,0.4475920679886686,0.6993213870352178,0.32190731866072786,44281.5
Class A,351,149,32265.0,1102.9991232156754,0.42450142450142453,0.7276889420149304,0.33326614587828096,44339.0
Class B,351,149,32265.0,1102.9991232156754,0.42450142450142453,0.7276889420149304,0.33326614587828096,44339.0
Class C,351,149,32265.0,1102.9991232156754,0.42450142450142453,0.7276889420149304,0.33326614587828096,44339.0
Class A,351,160,33381.5,1126.6976070404053,0.45584045584045585,0.717634792329521,0.3304463567179916,46516.0
Class B,351,160,33381.5,1126.6976070404053,0.45584045584045585,0.717634792329521,0.3304463567179916,46516.0
Class C,351,160,33381.5,1126.6976070404053,0.45584045584045585,0.717634792329521,0.3304463567179916,46516.0
Class A,351,149,31656.0,1083.2001334428787,0.42450142450142453,0.7265466313216511,0.3390380891061995,43570.5
Class B,351,149,31656.0,1083.2001334428787,0.42450142450142453,0.7265466313216511,0.3390380891061995,43570.5
Class C,351,149,31656.0,1083.2001334428787,0.42450142450142453,0.7265466313216511,0.3390380891061995,43570.5
Class C,171,358,31854.0,1113.1412584781647,2.0935672514619883,0.7071830563788338,0.3230526288530358,45043.5
Class B,171,358,31854.0,1113.1412584781647,2.0935672514619883,0.7071830563788338,0.3230526288530358,45043.5
Class A,171,358,31854.0,1113.1412584781647,2.0935672514619883,0.7071830563788338,0.3230526288530358,45043.5
Class C,170,358,32349.5,1101.7270435094833,2.1058823529411765,0.7212579289432907,0.3349110035802699,44851.5
Class B,170,358,32349.5,1101.7270435094833,2.1058823529411765,0.7212579289432907,0.3349110035802699,44851.5
Class A,170,358,32349.5,1101.7270435094833,2.1058823529411765,0.7212579289432907,0.3349110035802699,44851.5
Class C,357,171,32628.5,1095.3839004039764,0.4789915966386555,0.7259166147548278,0.3417230435995212,44948.0
Class B,357,171,32628.5,1095.3839004039764,0.4789915966386555,0.7259166147548278,0.3417230435995212,44948.0
Class A,357,171,32628.5,1095.3839004039764,0.4789915966386555,0.7259166147548278,0.3417230435995212,44948.0
Class C,176,353,32495.5,1011.5016485452652,2.0056818181818183,0.7782980456026058,0.3991166980034239,41752.0
Class B,176,353,32495.5,1011.5016485452652,2.0056818181818183,0.7782980456026058,0.3991166980034239,41752.0
Class A,176,353,32495.5,1011.5016485452652,2.0056818181818183,0.7782980456026058,0.3991166980034239,41752.0
Class C,353,176,32581.0,1008.9158662557602,0.4985835694050991,0.7800002394034067,0.4022206562394341,41770.5
Class B,353,176,32581.0,1008.9158662557602,0.4985835694050991,0.7800002394034067,0.4022206562394341,41770.5
Class A,353,176,32581.0,1008.9158662557602,0.4985835694050991,0.7800002394034067,0.4022206562394341,41770.5
Class C,353,176,32591.5,1007.5016529560089,0.4985835694050991,0.7810275827362266,0.403480618932519,41729.0
Class B,353,176,32591.5,1007.5016529560089,0.4985835694050991,0.7810275827362266,0.403480618932519,41729.0
Class A,353,176,32591.5,1007.5016529560089,0.4985835694050991,0.7810275827362266,0.403480618932519,41729.0
Class C,381,317,30279.5,1234.3788455724716,0.8320209973753281,0.6911234365014152,0.24972477060983594,43812.0
Class B,381,317,30279.5,1234.3788455724716,0.8320209973753281,0.6911234365014152,0.24972477060983594,43812.0
Class A,381,317,30279.5,1234.3788455724716,0.8320209973753281,0.6911234365014152,0.24972477060983594,43812.0
Class C,189,267,10443.5,770.5067021846771,1.4126984126984128,0.6128994395375451,0.22105640027592535,17039.5
Class B,189,267,10443.5,770.5067021846771,1.4126984126984128,0.6128994395375451,0.22105640027592535,17039.5
Class A,189,267,10443.5,770.5067021846771,1.4126984126984128,0.6128994395375451,0.22105640027592535,17039.5
Class C,382,318,30307.0,1292.2783403396606,0.8324607329842932,0.6418798712300915,0.2280555692845395,47216.0
Class B,382,318,30307.0,1292.2783403396606,0.8324607329842932,0.6418798712300915,0.2280555692845395,47216.0
Class A,382,318,30307.0,1292.2783403396606,0.8324607329842932,0.6418798712300915,0.2280555692845395,47216.0
Class C,254,204,17442.0,799.5777693986893,0.8031496062992126,0.7254653218259333,0.34283466186285483,24042.5
Class B,254,204,17442.0,799.5777693986893,0.8031496062992126,0.7254653218259333,0.34283466186285483,24042.5
Class A,254,204,17442.0,799.5777693986893,0.8031496062992126,0.7254653218259333,0.34283466186285483,24042.5
Class C,137,90,6584.0,435.1025938987732,0.656934306569343,0.8189564027613657,0.4370351233481603,8039.5
Class B,137,90,6584.0,435.1025938987732,0.656934306569343,0.8189564027613657,0.4370351233481603,8039.5
Class A,137,90,6584.0,435.1025938987732,0.656934306569343,0.8189564027613657,0.4370351233481603,8039.5
Class C,254,203,17030.0,826.7493426799774,0.7992125984251969,0.730415388904377,0.31309547814311006,23315.5
Class B,254,203,17030.0,826.7493426799774,0.7992125984251969,0.730415388904377,0.31309547814311006,23315.5
Class A,254,203,17030.0,826.7493426799774,0.7992125984251969,0.730415388904377,0.31309547814311006,23315.5
Class B,567,343,65057.0,2375.464192509651,0.6049382716049383,0.6210632834054091,0.14487949384248086,104751.0
Class C,567,343,65057.0,2375.464192509651,0.6049382716049383,0.6210632834054091,0.14487949384248086,104751.0
Class A,567,343,65057.0,2375.464192509651,0.6049382716049383,0.6210632834054091,0.14487949384248086,104751.0
Class B,568,213,30505.5,1476.8986181020737,0.375,0.6907870155455668,0.17574648326952816,44160.5
Class C,568,213,30505.5,1476.8986181020737,0.375,0.6907870155455668,0.17574648326952816,44160.5
Class A,568,213,30505.5,1476.8986181020737,0.375,0.6907870155455668,0.17574648326952816,44160.5
Class B,77,277,9794.0,641.2447274923325,3.5974025974025974,0.9222656433918734,0.29931077347376217,10619.5
Class C,77,277,9794.0,641.2447274923325,3.5974025974025974,0.9222656433918734,0.29931077347376217,10619.5
Class A,77,277,9794.0,641.2447274923325,3.5974025974025974,0.9222656433918734,0.29931077347376217,10619.5
Class A,460,258,52274.0,1774.753518462181,0.5608695652173913,0.6214919659257762,0.20855447156042256,84110.5
Class C,460,258,52274.0,1774.753518462181,0.5608695652173913,0.6214919659257762,0.20855447156042256,84110.5
Class B,460,258,52274.0,1774.753518462181,0.5608695652173913,0.6214919659257762,0.20855447156042256,84110.5
Class A,459,270,53254.0,1792.6946414709091,0.5882352941176471,0.6184343463668985,0.20823295266123218,86111.0
Class C,459,270,53254.0,1792.6946414709091,0.5882352941176471,0.6184343463668985,0.20823295266123218,86111.0
Class B,459,270,53254.0,1792.6946414709091,0.5882352941176471,0.6184343463668985,0.20823295266123218,86111.0
Class A,143,363,31137.0,947.033614397049,2.5384615384615383,0.8398381658799731,0.43627049446859223,37075.0
Class C,143,363,31137.0,947.033614397049,2.5384615384615383,0.8398381658799731,0.43627049446859223,37075.0
Class B,143,363,31137.0,947.033614397049,2.5384615384615383,0.8398381658799731,0.43627049446859223,37075.0
Class A,176,349,31597.0,1064.1706961393356,1.9829545454545454,0.7162172883161629,0.3506171238449904,44116.5
Class B,176,349,31597.0,1064.1706961393356,1.9829545454545454,0.7162172883161629,0.3506171238449904,44116.5
Class C,176,349,31597.0,1064.1706961393356,1.9829545454545454,0.7162172883161629,0.3506171238449904,44116.5
Class A,176,347,31215.0,1067.6265408992767,1.9715909090909092,0.7152431689293693,0.344139465550651,43642.5
Class B,176,347,31215.0,1067.6265408992767,1.9715909090909092,0.7152431689293693,0.344139465550651,43642.5
Class C,176,347,31215.0,1067.6265408992767,1.9715909090909092,0.7152431689293693,0.344139465550651,43642.5
Class A,347,176,29082.0,1175.8275482654572,0.5072046109510087,0.6667278021045875,0.26433025331547916,43619.0
Class B,347,176,29082.0,1175.8275482654572,0.5072046109510087,0.6667278021045875,0.26433025331547916,43619.0
Class C,347,176,29082.0,1175.8275482654572,0.5072046109510087,0.6667278021045875,0.26433025331547916,43619.0
Class A,349,166,31900.0,1058.9991233348846,0.47564469914040114,0.7200009028224487,0.3574450983061845,44305.5
Class C,349,166,31900.0,1058.9991233348846,0.47564469914040114,0.7200009028224487,0.3574450983061845,44305.5
Class B,349,166,31900.0,1058.9991233348846,0.47564469914040114,0.7200009028224487,0.3574450983061845,44305.5
Class A,349,167,31589.5,1091.72704744339,0.4785100286532951,0.7114511897120592,0.33306153237425096,44401.5
Class C,349,167,31589.5,1091.72704744339,0.4785100286532951,0.7114511897120592,0.33306153237425096,44401.5
Class B,349,167,31589.5,1091.72704744339,0.4785100286532951,0.7114511897120592,0.33306153237425096,44401.5
Class A,167,352,31572.0,1065.6854170560837,2.1077844311377247,0.7047478738364695,0.34934450174121706,44799.0
